interaction_id,traveller_id,hotel_id,month,nights,budget,hotel_price,comfort_match,party_match,accessibility_match,budget_fit,location_quality,amenity_match,route_efficiency,context_component,excessive_cost_penalty,synthetic_suitability_score,split
HI0004416,T001104,H0024,August,2,41203,2813.0,44.0,61.16,100.0,100.0,67.36,62.5,87.4,100.0,0.0,82.5,train
HI0004417,T001105,H0007,July,4,41545,27129.0,72.0,57.0,100.0,0.0,62.92,87.5,84.4,66.36,100.0,61.49,train
HI0004418,T001105,H0018,July,4,41545,5949.0,72.0,75.0,100.0,100.0,56.08,25.0,80.5,100.0,0.0,82.1,train
HI0004419,T001105,H0027,July,4,41545,11145.0,100.0,80.0,100.0,62.66,68.2,62.5,86.05,100.0,21.78,95.9,train
HI0004420,T001105,H0016,July,4,41545,9320.0,100.0,59.0,100.0,88.42,55.6,62.5,81.55,100.0,6.75,98.29,train
HI0004421,T001106,H0030,October,5,30451,1633.0,72.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,95.32,validation
HI0004422,T001106,H0002,October,5,30451,27738.0,44.0,78.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,53.93,validation
HI0004423,T001106,H0031,October,5,30451,6095.0,100.0,71.0,100.0,45.86,62.08,50.0,77.5,100.0,31.58,89.81,validation
HI0004424,T001106,H0015,October,5,30451,24244.0,44.0,79.0,100.0,0.0,67.72,50.0,85.75,100.0,100.0,60.2,validation
HI0004425,T001107,H0030,October,2,23288,1633.0,100.0,56.12,100.0,100.0,55.96,37.5,73.0,100.0,0.0,97.38,train
HI0004426,T001107,H0005,October,2,23288,5001.0,72.0,43.24,100.0,0.0,61.6,62.5,79.45,100.0,94.03,43.93,train
HI0004427,T001107,H0028,October,2,23288,4489.0,72.0,46.92,100.0,0.0,60.04,62.5,84.25,100.0,59.96,52.78,train
HI0004428,T001107,H0002,October,2,23288,27738.0,16.0,57.04,100.0,0.0,68.92,62.5,81.55,100.0,100.0,36.09,train
HI0004429,T001108,H0021,January,1,14472,1497.0,100.0,65.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,train
HI0004430,T001108,H0019,January,1,14472,3860.0,72.0,82.0,100.0,25.6,63.16,50.0,77.2,100.0,65.1,68.86,train
HI0004431,T001108,H0006,January,1,14472,2830.0,100.0,85.0,100.0,66.8,60.88,37.5,81.1,100.0,29.05,88.98,train
HI0004432,T001108,H0025,January,1,14472,27248.0,16.0,85.0,100.0,0.0,52.12,62.5,81.7,100.0,100.0,41.79,train
HI0004433,T001109,H0034,January,6,50380,4196.0,72.0,64.0,100.0,100.0,52.96,75.0,74.8,100.0,0.0,100.0,train
HI0004434,T001109,H0039,January,6,50380,25055.0,72.0,73.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,48.28,train
HI0004435,T001109,H0027,January,6,50380,11145.0,100.0,79.0,100.0,62.66,68.2,62.5,86.05,100.0,21.78,100.0,train
HI0004436,T001109,H0024,January,6,50380,2813.0,44.0,60.0,100.0,100.0,67.36,50.0,87.4,100.0,0.0,82.01,train
HI0004437,T001110,H0028,June,1,60913,4489.0,44.0,67.16,100.0,100.0,60.04,62.5,84.25,100.0,0.0,90.47,train
HI0004438,T001110,H0039,June,1,60913,25055.0,100.0,57.04,100.0,98.95,52.36,87.5,73.3,71.5,1.53,100.0,train
HI0004439,T001110,H0038,June,1,60913,9325.0,72.0,68.08,100.0,100.0,57.88,62.5,81.7,81.12,0.0,84.02,train
HI0004440,T001110,H0020,June,1,60913,3776.0,44.0,54.28,100.0,100.0,82.72,75.0,91.0,76.49,0.0,100.0,train
HI0004441,T001111,H0039,February,3,79805,25055.0,72.0,82.43,100.0,0.0,52.36,100.0,73.3,100.0,100.0,53.97,train
HI0004442,T001111,H0033,February,3,79805,10987.0,100.0,73.97,100.0,73.33,67.72,75.0,80.35,100.0,38.89,89.99,train
HI0004443,T001111,H0009,February,3,79805,4070.0,72.0,55.8,100.0,100.0,61.24,75.0,83.8,100.0,0.0,98.01,train
HI0004444,T001111,H0011,February,3,79805,6631.0,72.0,50.97,100.0,100.0,60.4,75.0,78.55,100.0,0.0,88.36,train
HI0004445,T001112,H0018,October,1,9036,5949.0,100.0,79.0,100.0,66.69,56.08,25.0,80.5,100.0,29.15,87.37,train
HI0004446,T001112,H0038,October,1,9036,9325.0,72.0,83.0,100.0,2.38,57.88,62.5,81.7,100.0,85.42,49.32,train
HI0004447,T001112,H0012,October,1,9036,5444.0,100.0,61.0,100.0,76.3,61.0,37.5,80.35,100.0,20.73,96.05,train
HI0004448,T001112,H0026,October,1,9036,1802.0,72.0,97.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,94.68,train
HI0004449,T001113,H0030,November,6,35847,1633.0,72.0,61.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,99.73,train
HI0004450,T001113,H0027,November,6,35847,11145.0,72.0,78.2,100.0,0.0,68.2,62.5,86.05,100.0,100.0,55.75,train
HI0004451,T001113,H0036,November,6,35847,3166.0,100.0,57.04,100.0,100.0,47.92,37.5,69.55,100.0,0.0,97.28,train
HI0004452,T001113,H0016,November,6,35847,9320.0,72.0,68.08,100.0,0.0,55.6,62.5,81.55,100.0,100.0,53.74,train
HI0004453,T001114,H0030,November,2,34452,1633.0,72.0,54.28,100.0,100.0,55.96,37.5,73.0,100.0,0.0,86.43,train
HI0004454,T001114,H0040,November,2,34452,4665.0,100.0,36.98,100.0,100.0,54.88,50.0,73.9,100.0,0.0,95.97,train
HI0004455,T001114,H0033,November,2,34452,10987.0,72.0,73.97,100.0,11.5,67.72,75.0,80.35,100.0,77.43,60.39,train
HI0004456,T001114,H0010,November,2,34452,2651.0,72.0,22.63,100.0,100.0,57.16,25.0,74.8,100.0,0.0,98.25,train
HI0004457,T001115,H0001,September,5,107112,2049.0,100.0,90.9,100.0,100.0,48.4,37.5,74.8,100.0,0.0,100.0,test
HI0004458,T001115,H0036,September,5,107112,3166.0,72.0,49.68,100.0,93.45,47.92,37.5,69.55,100.0,9.56,87.7,test
HI0004459,T001115,H0011,September,5,107112,6631.0,72.0,50.97,100.0,37.58,60.4,75.0,78.55,81.82,91.03,70.21,test
HI0004460,T001115,H0016,September,5,107112,9320.0,44.0,92.0,100.0,0.0,55.6,75.0,81.55,100.0,100.0,45.89,test
HI0004461,T001116,H0021,January,6,62471,1497.0,72.0,69.92,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,train
HI0004462,T001116,H0027,January,6,62471,11145.0,72.0,80.96,100.0,20.49,68.2,62.5,86.05,100.0,69.58,66.09,train
HI0004463,T001116,H0017,January,6,62471,2123.0,72.0,69.92,100.0,100.0,75.28,75.0,85.0,100.0,0.0,100.0,train
HI0004464,T001116,H0013,January,6,62471,4412.0,100.0,50.6,100.0,100.0,74.56,50.0,86.65,100.0,0.0,94.34,train
HI0004465,T001117,H0032,May,1,12115,3917.0,100.0,99.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,100.0,validation
HI0004466,T001117,H0023,May,1,12115,24419.0,44.0,63.0,100.0,0.0,73.0,62.5,83.95,100.0,100.0,55.57,validation
HI0004467,T001117,H0037,May,1,12115,1947.0,72.0,82.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,92.44,validation
HI0004468,T001117,H0016,May,1,12115,9320.0,72.0,59.0,100.0,2.48,55.6,62.5,81.55,100.0,85.33,61.37,validation
HI0004469,T001118,H0032,June,5,35774,3917.0,100.0,83.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,97.51,train
HI0004470,T001118,H0035,June,5,35774,25212.0,44.0,60.0,100.0,0.0,53.08,87.5,74.35,84.24,100.0,42.53,train
HI0004471,T001118,H0027,June,5,35774,11145.0,72.0,79.0,100.0,0.0,68.2,62.5,86.05,100.0,100.0,46.93,train
HI0004472,T001118,H0026,June,5,35774,1802.0,72.0,97.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,99.91,train
HI0004473,T001119,H0015,December,2,31123,24244.0,72.0,79.0,100.0,0.0,67.72,50.0,85.75,100.0,100.0,57.92,test
HI0004474,T001119,H0033,December,2,31123,10987.0,100.0,85.0,100.0,76.59,67.72,62.5,80.35,100.0,20.48,100.0,test
HI0004475,T001119,H0035,December,2,31123,25212.0,72.0,88.0,100.0,0.0,53.08,87.5,74.35,100.0,100.0,63.53,test
HI0004476,T001119,H0024,December,2,31123,2813.0,44.0,64.0,100.0,100.0,67.36,50.0,87.4,100.0,0.0,85.95,test
HI0004477,T001120,H0010,June,2,28703,2651.0,44.0,22.63,100.0,100.0,57.16,25.0,74.8,100.0,0.0,77.02,train
HI0004478,T001120,H0035,June,2,28703,25212.0,72.0,78.02,100.0,0.0,53.08,100.0,74.35,83.4,97.8,60.14,train
HI0004479,T001120,H0038,June,2,28703,9325.0,100.0,54.65,100.0,100.0,57.88,62.5,81.7,75.25,0.0,100.0,train
HI0004480,T001120,H0036,June,2,28703,3166.0,72.0,49.68,100.0,100.0,47.92,37.5,69.55,100.0,0.0,97.86,train
HI0004481,T001121,H0030,January,1,29761,1633.0,100.0,55.02,100.0,100.0,55.96,37.5,73.0,100.0,0.0,100.0,train
HI0004482,T001121,H0029,January,1,29761,3084.0,72.0,56.78,100.0,90.52,52.84,75.0,77.35,100.0,5.53,94.15,train
HI0004483,T001121,H0036,January,1,29761,3166.0,72.0,52.62,100.0,100.0,47.92,37.5,69.55,100.0,0.0,89.96,train
HI0004484,T001121,H0015,January,1,29761,24244.0,16.0,73.45,100.0,0.0,67.72,62.5,85.75,100.0,100.0,36.77,train
HI0004485,T001122,H0034,December,3,33159,4196.0,72.0,53.36,100.0,100.0,52.96,75.0,74.8,100.0,0.0,96.44,train
HI0004486,T001122,H0014,December,3,33159,11338.0,100.0,56.49,100.0,100.0,61.6,62.5,80.8,100.0,0.0,83.18,train
HI0004487,T001122,H0023,December,3,33159,24419.0,72.0,66.79,100.0,0.0,73.0,75.0,83.95,100.0,69.21,54.42,train
HI0004488,T001122,H0004,December,3,33159,4879.0,72.0,79.12,100.0,100.0,58.72,75.0,78.25,100.0,0.0,100.0,train
HI0004489,T001123,H0007,October,1,9101,27129.0,16.0,57.0,100.0,0.0,62.92,87.5,84.4,100.0,100.0,39.97,test
HI0004490,T001123,H0019,October,1,9101,3860.0,72.0,82.0,100.0,25.6,63.16,50.0,77.2,100.0,65.1,73.3,test
HI0004491,T001123,H0006,October,1,9101,2830.0,100.0,85.0,100.0,66.8,60.88,37.5,81.1,100.0,29.05,89.76,test
HI0004492,T001123,H0032,October,1,9101,3917.0,72.0,99.0,100.0,23.32,44.44,37.5,74.5,100.0,67.09,71.82,test
HI0004493,T001124,H0013,April,3,25195,4412.0,72.0,60.0,100.0,100.0,74.56,50.0,86.65,100.0,0.0,100.0,train
HI0004494,T001124,H0002,April,3,25195,27738.0,72.0,83.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,54.35,train
HI0004495,T001124,H0027,April,3,25195,11145.0,100.0,79.0,100.0,75.11,68.2,62.5,86.05,100.0,21.78,96.21,train
HI0004496,T001124,H0037,April,3,25195,1947.0,44.0,75.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,94.41,train
HI0004497,T001125,H0030,January,2,10384,1633.0,100.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,100.0,train
HI0004498,T001125,H0002,January,2,10384,27738.0,16.0,78.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,52.72,train
HI0004499,T001125,H0003,January,2,10384,9176.0,44.0,86.0,100.0,0.0,64.24,75.0,83.95,100.0,100.0,52.59,train
HI0004500,T001125,H0019,January,2,10384,3860.0,72.0,82.0,100.0,0.0,63.16,50.0,77.2,100.0,65.1,65.72,train
HI0004501,T001126,H0007,November,4,52944,27129.0,100.0,72.0,100.0,39.14,62.92,87.5,84.4,100.0,35.5,89.03,test
HI0004502,T001126,H0036,November,4,52944,3166.0,44.0,46.92,100.0,100.0,47.92,37.5,69.55,100.0,0.0,76.85,test
HI0004503,T001126,H0005,November,4,52944,5001.0,44.0,59.8,100.0,100.0,61.6,62.5,79.45,100.0,0.0,92.14,test
HI0004504,T001126,H0011,November,4,52944,6631.0,44.0,52.44,100.0,100.0,60.4,62.5,78.55,100.0,0.0,93.74,test
HI0004505,T001127,H0007,December,2,26637,27129.0,44.0,57.0,100.0,0.0,62.92,87.5,84.4,100.0,100.0,52.79,train
HI0004506,T001127,H0019,December,2,26637,3860.0,100.0,82.0,100.0,100.0,63.16,50.0,77.2,100.0,0.0,100.0,train
HI0004507,T001127,H0008,December,2,26637,1314.0,72.0,80.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,87.68,train
HI0004508,T001127,H0010,December,2,26637,2651.0,72.0,88.0,100.0,100.0,57.16,12.5,74.8,100.0,0.0,100.0,train
HI0004509,T001128,H0007,March,4,75239,27129.0,72.0,61.64,100.0,41.87,62.92,100.0,84.4,100.0,50.86,73.61,train
HI0004510,T001128,H0005,March,4,75239,5001.0,72.0,43.61,100.0,100.0,61.6,62.5,79.45,100.0,0.0,90.65,train
HI0004511,T001128,H0027,March,4,75239,11145.0,100.0,67.9,100.0,100.0,68.2,75.0,86.05,100.0,0.0,100.0,train
HI0004512,T001128,H0002,March,4,75239,27738.0,72.0,40.11,100.0,27.59,68.92,62.5,81.55,100.0,63.36,54.53,train
HI0004513,T001129,H0010,February,4,60413,2651.0,72.0,22.63,100.0,100.0,57.16,25.0,74.8,100.0,0.0,91.95,train
HI0004514,T001129,H0009,February,4,60413,4070.0,100.0,51.34,100.0,100.0,61.24,75.0,83.8,100.0,0.0,100.0,train
HI0004515,T001129,H0027,February,4,60413,11145.0,72.0,67.9,100.0,38.28,68.2,75.0,86.05,100.0,54.01,83.06,train
HI0004516,T001129,H0016,February,4,60413,9320.0,72.0,92.0,100.0,57.64,55.6,75.0,81.55,100.0,37.07,82.05,train
HI0004517,T001130,H0015,May,7,257955,24244.0,72.0,73.45,100.0,57.1,67.72,62.5,85.75,100.0,62.57,86.29,train
HI0004518,T001130,H0016,May,7,257955,9320.0,100.0,82.43,100.0,100.0,55.6,75.0,81.55,100.0,0.0,100.0,train
HI0004519,T001130,H0013,May,7,257955,4412.0,72.0,59.28,100.0,100.0,74.56,62.5,86.65,100.0,0.0,83.11,train
HI0004520,T001130,H0022,May,7,257955,7622.0,100.0,48.61,100.0,100.0,68.68,75.0,82.15,100.0,0.0,100.0,train
HI0004521,T001131,H0001,December,2,18553,2049.0,100.0,73.0,100.0,98.82,48.4,25.0,74.8,100.0,1.71,99.16,train
HI0004522,T001131,H0006,December,2,18553,2830.0,100.0,85.0,100.0,80.08,60.88,37.5,81.1,100.0,29.05,95.21,train
HI0004523,T001131,H0018,December,2,18553,5949.0,72.0,75.0,100.0,5.22,56.08,25.0,80.5,100.0,100.0,55.97,train
HI0004524,T001131,H0013,December,2,18553,4412.0,72.0,69.0,100.0,42.11,74.56,50.0,86.65,100.0,84.42,70.79,train
HI0004525,T001132,H0001,February,1,38710,2049.0,100.0,67.16,100.0,100.0,48.4,25.0,74.8,100.0,0.0,100.0,train
HI0004526,T001132,H0026,February,1,38710,1802.0,100.0,48.76,100.0,100.0,56.08,25.0,80.35,100.0,0.0,96.66,train
HI0004527,T001132,H0018,February,1,38710,5949.0,72.0,59.8,100.0,1.34,56.08,25.0,80.5,100.0,86.33,56.41,train
HI0004528,T001132,H0027,February,1,38710,11145.0,44.0,80.96,100.0,0.0,68.2,62.5,86.05,100.0,100.0,40.75,train
HI0004529,T001133,H0020,February,6,93687,3776.0,72.0,69.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,94.65,train
HI0004530,T001133,H0001,February,6,93687,2049.0,44.0,73.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,82.2,train
HI0004531,T001133,H0038,February,6,93687,9325.0,100.0,68.0,100.0,95.34,57.88,62.5,81.7,100.0,6.79,100.0,train
HI0004532,T001133,H0025,February,6,93687,27248.0,72.0,85.0,100.0,0.0,52.12,62.5,81.7,100.0,100.0,56.12,train
HI0004533,T001134,H0023,November,3,52504,24419.0,100.0,63.0,100.0,71.47,73.0,62.5,83.95,100.0,24.96,92.68,validation
HI0004534,T001134,H0009,November,3,52504,4070.0,44.0,56.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,86.24,validation
HI0004535,T001134,H0018,November,3,52504,5949.0,44.0,75.0,100.0,100.0,56.08,25.0,80.5,100.0,0.0,78.15,validation
HI0004536,T001134,H0032,November,3,52504,3917.0,44.0,99.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,92.26,validation
HI0004537,T001135,H0015,December,2,11201,24244.0,16.0,79.0,100.0,0.0,67.72,50.0,85.75,100.0,100.0,46.63,train
HI0004538,T001135,H0039,December,2,11201,25055.0,16.0,84.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,32.23,train
HI0004539,T001135,H0006,December,2,11201,2830.0,100.0,85.0,100.0,50.2,60.88,37.5,81.1,100.0,29.05,90.35,train
HI0004540,T001135,H0011,December,2,11201,6631.0,72.0,78.0,100.0,0.0,60.4,62.5,78.55,100.0,100.0,65.75,train
HI0004541,T001136,H0021,November,6,55087,1497.0,72.0,66.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,train
HI0004542,T001136,H0033,November,6,55087,10987.0,72.0,64.0,100.0,22.43,67.72,62.5,80.35,100.0,100.0,65.78,train
HI0004543,T001136,H0003,November,6,55087,9176.0,72.0,64.0,100.0,43.13,64.24,75.0,83.95,100.0,82.93,69.58,train
HI0004544,T001136,H0031,November,6,55087,6095.0,100.0,73.0,100.0,78.34,62.08,50.0,77.5,100.0,31.58,100.0,train
HI0004545,T001137,H0039,December,2,18361,25055.0,44.0,84.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,51.59,validation
HI0004546,T001137,H0008,December,2,18361,1314.0,72.0,80.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,91.49,validation
HI0004547,T001137,H0020,December,2,18361,3776.0,100.0,69.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,100.0,validation
HI0004548,T001137,H0016,December,2,18361,9320.0,72.0,59.0,100.0,0.0,55.6,62.5,81.55,100.0,85.33,66.3,validation
HI0004549,T001138,H0021,January,1,10971,1497.0,72.0,66.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,validation
HI0004550,T001138,H0023,January,1,10971,24419.0,44.0,62.0,100.0,0.0,73.0,62.5,83.95,100.0,100.0,40.14,validation
HI0004551,T001138,H0017,January,1,10971,2123.0,72.0,59.0,100.0,100.0,75.28,75.0,85.0,100.0,0.0,93.4,validation
HI0004552,T001138,H0011,January,1,10971,6631.0,100.0,54.0,100.0,72.22,60.4,62.5,78.55,100.0,40.52,83.73,validation
HI0004553,T001139,H0004,December,1,50698,4879.0,100.0,78.2,100.0,100.0,58.72,75.0,78.25,100.0,0.0,100.0,train
HI0004554,T001139,H0019,December,1,50698,3860.0,100.0,77.28,100.0,100.0,63.16,50.0,77.2,100.0,0.0,93.44,train
HI0004555,T001139,H0003,December,1,50698,9176.0,72.0,57.04,100.0,74.51,64.24,75.0,83.95,100.0,37.17,84.18,train
HI0004556,T001139,H0024,December,1,50698,2813.0,72.0,76.36,100.0,100.0,67.36,50.0,87.4,100.0,0.0,100.0,train
HI0004557,T001140,H0001,December,4,37870,2049.0,72.0,49.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,84.76,train
HI0004558,T001140,H0011,December,4,37870,6631.0,100.0,56.12,100.0,37.37,60.4,62.5,78.55,100.0,54.8,63.28,train
HI0004559,T001140,H0002,December,4,37870,27738.0,44.0,62.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,47.48,train
HI0004560,T001140,H0022,December,4,37870,7622.0,72.0,64.4,100.0,6.32,68.68,75.0,82.15,100.0,81.97,51.31,train
HI0004561,T001141,H0026,February,2,28227,1802.0,100.0,74.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,94.42,test
HI0004562,T001141,H0033,February,2,28227,10987.0,44.0,92.0,100.0,0.0,67.72,62.5,80.35,100.0,100.0,62.98,test
HI0004563,T001141,H0025,February,2,28227,27248.0,16.0,65.32,100.0,0.0,52.12,62.5,81.7,100.0,100.0,56.91,test
HI0004564,T001141,H0037,February,2,28227,1947.0,100.0,77.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,100.0,test
HI0004565,T001142,H0019,November,2,14357,3860.0,72.0,82.0,100.0,25.6,63.16,50.0,77.2,100.0,65.1,73.93,train
HI0004566,T001142,H0006,November,2,14357,2830.0,100.0,85.0,100.0,66.8,60.88,37.5,81.1,100.0,29.05,89.9,train
HI0004567,T001142,H0018,November,2,14357,5949.0,72.0,75.0,100.0,0.0,56.08,25.0,80.5,100.0,100.0,49.22,train
HI0004568,T001142,H0036,November,2,14357,3166.0,72.0,83.0,100.0,53.36,47.92,37.5,69.55,100.0,40.81,72.86,train
HI0004569,T001143,H0019,September,6,72472,3860.0,72.0,82.0,100.0,100.0,63.16,50.0,77.2,100.0,0.0,100.0,train
HI0004570,T001143,H0014,September,6,72472,11338.0,100.0,95.0,100.0,73.29,61.6,50.0,80.8,100.0,23.37,94.91,train
HI0004571,T001143,H0001,September,6,72472,2049.0,44.0,73.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,88.48,train
HI0004572,T001143,H0039,September,6,72472,25055.0,72.0,84.0,100.0,0.0,52.36,87.5,73.3,68.5,100.0,56.32,train
HI0004573,T001144,H0002,December,2,92807,27738.0,44.0,40.11,100.0,0.0,68.92,62.5,81.55,100.0,100.0,43.75,validation
HI0004574,T001144,H0011,December,2,92807,6631.0,100.0,50.97,100.0,100.0,60.4,75.0,78.55,100.0,0.0,100.0,validation
HI0004575,T001144,H0037,December,2,92807,1947.0,72.0,32.57,100.0,100.0,59.8,50.0,83.5,100.0,0.0,93.92,validation
HI0004576,T001144,H0010,December,2,92807,2651.0,72.0,22.63,100.0,100.0,57.16,25.0,74.8,100.0,0.0,90.61,validation
HI0004577,T001145,H0030,December,2,20623,1633.0,72.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,92.91,train
HI0004578,T001145,H0019,December,2,20623,3860.0,100.0,82.0,100.0,100.0,63.16,50.0,77.2,100.0,0.0,100.0,train
HI0004579,T001145,H0025,December,2,20623,27248.0,44.0,85.0,100.0,0.0,52.12,62.5,81.7,100.0,100.0,61.17,train
HI0004580,T001145,H0032,December,2,20623,3917.0,100.0,99.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,100.0,train
HI0004581,T001146,H0021,December,4,78897,1497.0,100.0,69.92,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,validation
HI0004582,T001146,H0035,December,4,78897,25212.0,16.0,90.16,100.0,0.0,53.08,87.5,74.35,100.0,100.0,45.15,validation
HI0004583,T001146,H0038,December,4,78897,9325.0,44.0,68.08,100.0,0.0,57.88,62.5,81.7,100.0,100.0,46.54,validation
HI0004584,T001146,H0015,December,4,78897,24244.0,16.0,73.6,100.0,0.0,67.72,50.0,85.75,100.0,100.0,44.92,validation
HI0004585,T001147,H0007,January,1,32628,27129.0,72.0,66.24,100.0,12.57,62.92,87.5,84.4,100.0,76.5,64.92,train
HI0004586,T001147,H0019,January,1,32628,3860.0,72.0,77.28,100.0,100.0,63.16,50.0,77.2,100.0,0.0,91.98,train
HI0004587,T001147,H0038,January,1,32628,9325.0,100.0,68.08,100.0,100.0,57.88,62.5,81.7,100.0,0.0,100.0,train
HI0004588,T001147,H0025,January,1,32628,27248.0,72.0,72.68,100.0,0.0,52.12,62.5,81.7,100.0,100.0,48.24,train
HI0004589,T001148,H0019,March,3,46873,3860.0,72.0,82.0,100.0,100.0,63.16,50.0,77.2,100.0,0.0,100.0,train
HI0004590,T001148,H0035,March,3,46873,25212.0,72.0,88.0,100.0,0.0,53.08,87.5,74.35,100.0,100.0,61.17,train
HI0004591,T001148,H0027,March,3,46873,11145.0,100.0,80.0,100.0,75.11,68.2,62.5,86.05,100.0,21.78,99.82,train
HI0004592,T001148,H0023,March,3,46873,24419.0,72.0,63.0,100.0,0.0,73.0,62.5,83.95,100.0,100.0,51.65,train
HI0004593,T001149,H0001,March,2,65131,2049.0,16.0,98.8,100.0,100.0,48.4,37.5,74.8,100.0,0.0,85.58,validation
HI0004594,T001149,H0035,March,2,65131,25212.0,100.0,78.02,100.0,50.68,53.08,100.0,74.35,100.0,43.16,95.15,validation
HI0004595,T001149,H0028,March,2,65131,4489.0,44.0,62.8,100.0,100.0,60.04,75.0,84.25,100.0,0.0,100.0,validation
HI0004596,T001149,H0020,March,2,65131,3776.0,44.0,47.6,100.0,100.0,82.72,75.0,91.0,100.0,0.0,99.35,validation
HI0004597,T001150,H0001,January,3,45345,2049.0,44.0,73.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,90.38,test
HI0004598,T001150,H0019,January,3,45345,3860.0,72.0,82.0,100.0,100.0,63.16,50.0,77.2,100.0,0.0,97.69,test
HI0004599,T001150,H0035,January,3,45345,25212.0,72.0,88.0,100.0,5.63,53.08,87.5,74.35,100.0,100.0,56.3,test
HI0004600,T001150,H0022,January,3,45345,7622.0,100.0,76.0,100.0,100.0,68.68,75.0,82.15,100.0,0.0,100.0,test
HI0004601,T001151,H0026,February,1,25617,1802.0,44.0,97.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,88.45,train
HI0004602,T001151,H0035,February,1,25617,25212.0,72.0,60.0,100.0,5.63,53.08,87.5,74.35,100.0,100.0,61.51,train
HI0004603,T001151,H0036,February,1,25617,3166.0,72.0,87.0,100.0,100.0,47.92,37.5,69.55,100.0,0.0,91.86,train
HI0004604,T001151,H0022,February,1,25617,7622.0,100.0,47.0,100.0,100.0,68.68,75.0,82.15,100.0,0.0,100.0,train
HI0004605,T001152,H0021,February,6,75374,1497.0,44.0,59.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,89.62,train
HI0004606,T001152,H0002,February,6,75374,27738.0,72.0,62.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,58.56,train
HI0004607,T001152,H0027,February,6,75374,11145.0,100.0,78.2,100.0,57.52,68.2,62.5,86.05,100.0,37.17,88.0,train
HI0004608,T001152,H0031,February,6,75374,6095.0,72.0,64.0,100.0,100.0,62.08,50.0,77.5,100.0,0.0,100.0,train
HI0004609,T001153,H0034,November,9,68465,4196.0,72.0,64.0,100.0,100.0,52.96,75.0,74.8,100.0,0.0,100.0,validation
HI0004610,T001153,H0014,November,9,68465,11338.0,100.0,54.0,100.0,73.29,61.6,50.0,80.8,100.0,23.37,85.28,validation
HI0004611,T001153,H0015,November,9,68465,24244.0,72.0,65.0,100.0,0.0,67.72,50.0,85.75,100.0,100.0,61.65,validation
HI0004612,T001153,H0039,November,9,68465,25055.0,72.0,73.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,53.3,validation
HI0004613,T001154,H0006,November,7,118953,2830.0,72.0,86.0,100.0,100.0,60.88,37.5,81.1,100.0,0.0,92.6,train
HI0004614,T001154,H0018,November,7,118953,5949.0,100.0,59.8,100.0,100.0,56.08,25.0,80.5,100.0,0.0,93.11,train
HI0004615,T001154,H0028,November,7,118953,4489.0,100.0,67.16,100.0,100.0,60.04,62.5,84.25,100.0,0.0,96.64,train
HI0004616,T001154,H0025,November,7,118953,27248.0,44.0,72.68,100.0,0.0,52.12,62.5,81.7,100.0,100.0,42.82,train
HI0004617,T001155,H0015,December,3,117900,24244.0,72.0,73.6,100.0,64.64,67.72,50.0,85.75,100.0,51.56,71.51,train
HI0004618,T001155,H0002,December,3,117900,27738.0,72.0,55.2,100.0,56.55,68.92,62.5,81.55,100.0,63.36,81.98,train
